URL_ID,Turnout_Percentage,Turnout_Zscore
1467417,31.666666666666664,3.79932721055309
1467459,19.17808219178082,5.0758868486620985
1467460,25.925925925925924,4.38613494182278
1467499,27.500000000000004,4.2252360477649615
1467604,28.27868852459016,4.14563996999094
1467674,32.95454545454545,3.6676826608694206
1467688,18.91891891891892,5.102378031428331
1467735,36.36363636363637,3.3192117940597066
1467736,32.075471698113205,3.757539928411548
1467762,37.03703703703704,3.2503780425911213
1467812,100.0,3.185577719721611
1467854,19.101123595505616,5.083753411762826
1467855,25.274725274725277,4.452699448737456
1467859,32.55813953488372,3.708202529103108
1467966,14.285714285714285,5.5759755029226135
1468020,34.5679012345679,3.5027684646426014
1468041,100.0,3.185577719721611
1468119,34.090909090909086,3.551525705266183
1468121,100.0,3.185577719721611
1468175,100.0,3.185577719721611
1468327,38.83495145631068,3.066598609058491
1468487,30.0,3.9696907454378385
1468596,14.814814814814811,5.5218918410544395
1468713,32.18390804597701,3.7464557686923055
1468714,34.21052631578947,3.5392986573079472
1468716,20.0,4.9918719547463315
1468717,20.588235294117645,4.93174364831642
1468842,23.893805309734518,4.593854492714706
1468892,13.23529411764706,5.683347478690312
1468893,32.55813953488372,3.708202529103108
1468894,100.0,3.185577719721611
1468934,100.0,3.185577719721611
1468958,34.0,3.5608182617144415
1469162,31.428571428571427,3.823664858393768
1469297,29.33333333333333,4.0378361593917385
1469298,21.923076923076923,4.795298645263929
1469304,26.53061224489796,4.324325042544867
1469488,100.0,3.185577719721611
1469673,36.66666666666666,3.2882366058988444
1469676,28.23061630218688,4.150553822233974
1469681,100.0,3.185577719721611
1469746,36.39344262295082,3.316165054240605
1469803,33.55263157894737,3.6065474210782424
1469843,29.72972972972973,3.997317264608339
1469989,35.714285714285715,3.385587197261557
1470075,23.893805309734518,4.593854492714706
1470144,35.8974358974359,3.366865929691804
1470151,39.130434782608695,3.0363948586779106
1470215,28.80434782608696,4.091908063942115
1470339,29.08366533864542,4.06335675266531
1470462,19.565217391304348,5.036314616020614
1470525,23.91304347826087,4.5918880032777905
1470645,38.63636363636363,3.0868978828532314
1470731,100.0,3.185577719721611
1470869,21.176470588235293,4.87161534188651
1470997,25.742574257425744,4.404876804846404
1471009,21.311475409836063,4.8578154027058735
1471071,32.55813953488372,3.708202529103108
1471231,32.83582089552239,3.679818462201102
1471425,38.47376788553259,3.1035181149745217
1471428,32.947976878612714,3.668354088358457
1471432,39.02439024390244,3.0472345321594427
1471438,6.896551724137931,6.331281815219529
1471439,33.33333333333333,3.6289636756683414
1471617,20.28985507246377,4.96224351389681
1471619,35.294117647058826,3.4285359875686363
1471621,98.31460674157304,3.0132999878156865
1471720,37.57961783439491,3.1949164530320378
1471818,28.35820895522388,4.137511540995949
1471916,34.78260869565217,3.4808214714207337
1472104,32.20338983050847,3.7444643772851203
1472162,35.13513513513514,3.444786881198342
1472193,35.65217391304348,3.391936148872169
1472298,32.846715328467155,3.6787048537368805
1472484,28.205128205128204,4.153159167621414
1472861,0.0,7.0362343733633175
1472961,14.285714285714285,5.5759755029226135
1473007,100.0,3.185577719721611
1473009,100.0,3.185577719721611
1473011,98.30508474576273,3.0123266672964446
1473025,24.04371584699453,4.578530919288253
1473180,37.5,3.203054838456469
1473218,33.81294964028777,3.5799381980036653
1473423,32.608695652173914,3.7030347777921446
1473565,34.090909090909086,3.551525705266183
1473641,34.368070953436806,3.523194740484905
1473840,8.823529411764707,6.134309776914646
1473841,34.0,3.5608182617144415
1473848,37.45454545454546,3.2077011166805978
1473850,36.58536585365854,3.2965470222346847
1473851,29.972752043596728,3.9724759803405867
1473891,30.726256983240223,3.895454121298116
1473909,39.285714285714285,3.020522479651381
1474083,14.634146341463412,5.540359432911864
1474297,32.86713286713287,3.6766178113004386
1474318,39.0295358649789,3.046708556441985
1474349,19.672131147540984,5.025386092756446
1474500,12.195121951219512,5.7896719229871065
1474539,100.0,3.185577719721611
1474540,100.0,3.185577719721611
1474569,19.51219512195122,5.041734452761379
1474641,17.94871794871795,5.20155015152756
1474822,33.222591362126245,3.640283511873308
1474845,100.0,3.185577719721611
1474850,34.285714285714285,3.5316130843056275
1474900,27.3972602739726,4.235737909504433
1474909,20.33898305084746,4.957221744261298
1475030,22.448979591836736,4.741541862670783
1475103,34.375,3.522486466365373
1475104,100.0,3.185577719721611
1475173,34.93975903614458,3.4647578589119568
1475180,24.210526315789476,4.561479866616439
1475246,31.30434782608696,3.8363627616149913
1475353,26.08695652173913,4.3696746969063796
1475354,24.615384615384617,4.520096011988565
1475407,15.151515151515152,5.487474965320145
1475437,23.809523809523807,4.6024695892954774
1475500,36.507936507936506,3.304461704459296
1475514,100.0,3.185577719721611
1475540,33.33333333333333,3.6289636756683414
1475552,28.57142857142857,4.115716632481909
1475601,25.0,4.4807813500920854
1475630,35.294117647058826,3.4285359875686363
1475631,35.2760736196319,3.4303804141462413
1475681,37.634408602150536,3.189315843707699
1475695,17.28395061728395,5.269501419002959
1475696,23.52941176470588,4.631102116166863
1475725,29.629629629629623,4.007549308745562
1475778,36.08695652173913,3.347493487597886
1475831,25.86206896551724,4.392662280324112
1475843,29.526462395543174,4.018094869555511
1475922,33.33333333333333,3.6289636756683414
1475924,39.21568627450981,3.0276806113692274
1475926,14.893617021276595,5.5138368275847105
1476122,100.0,3.185577719721611
1476177,8.333333333333332,6.1844166989395735
1476232,33.13609467455622,3.6491250407434586
1476234,27.77777777777778,4.19684212528417
1476309,34.93975903614458,3.4647578589119568
1476633,28.33333333333333,4.140054280322588
1476641,100.0,3.185577719721611
1476644,100.0,3.185577719721611
1476650,27.631578947368425,4.211786295010902
1476654,39.25925925925926,3.02322666274479
1476658,39.27125506072874,3.02200047445952
1476659,25.37313432835821,4.442640260192515
1476666,99.08256880733946,3.0917996271245025
1476669,32.69230769230769,3.694488112162475
1476708,100.0,3.185577719721611
1476738,100.0,3.185577719721611
1476756,38.983050847457626,3.051460167584447
1476757,16.0,5.4007444384697285
1476783,24.82758620689655,4.498405164045679
1476854,26.31578947368421,4.346283822551494
1476863,30.612244897959183,3.907108222418951
1476877,100.0,3.185577719721611
1476884,26.76056338028169,4.300819869580026
1476885,36.36363636363637,3.3192117940597066
1476952,100.0,3.185577719721611
1476953,37.142857142857146,3.2395613102174865
1477078,35.84905660377358,3.3718111701819278
1477080,26.49842271293376,4.327615396015891
1477370,100.0,3.185577719721611
1477396,39.24050632911392,3.025143552026194
1477519,100.0,3.185577719721611
1477611,100.0,3.185577719721611
1477612,29.166666666666668,4.0548725128802126
1477648,34.61538461538461,3.497914802680073
1477676,100.0,3.185577719721611
1477677,100.0,3.185577719721611
1477678,36.36363636363637,3.3192117940597066
1477679,27.058823529411764,4.270332277587395
1477759,23.52941176470588,4.631102116166863
1477943,35.0383631713555,3.454678729494685
1478061,26.923076923076923,4.284208040609683
1478062,100.0,3.185577719721611
1478087,30.851063829787236,3.8826965999647753
1478143,21.875,4.800212978000989
1478206,31.818181818181817,3.7838396164726587
1478270,27.27272727272727,4.24846743888561
1478289,35.714285714285715,3.385587197261557
1478412,20.930232558139537,4.896785330624611
1478413,19.19191919191919,5.0744724565086345
1478625,32.69230769230769,3.694488112162475
1479328,100.0,3.185577719721611
1479329,38.95027624309392,3.0548103260567574
1479337,16.49484536082474,5.350162275534876
1479340,100.0,3.185577719721611
1479342,98.33333333333331,3.0152141848368603
1479345,34.66666666666667,3.4926728477605415
1479351,30.252100840336134,3.943921471253591
1479352,32.30769230769231,3.733802774058956
1479359,100.0,3.185577719721611
1479366,100.0,3.185577719721611
1479417,31.70731707317073,3.7951720023851694
1479418,100.0,3.185577719721611
1479490,38.57142857142858,3.0935354231734156
1479491,18.84057971014493,5.110385718144418
1479619,37.83783783783784,3.1685216894933443
1479662,34.02777777777778,3.5579788694663623
1479764,38.46153846153847,3.1047681837152674
1479912,38.55421686746988,3.0952947712100913
1479933,39.39393939393939,3.009459912451073
1480011,32.515337423312886,3.7125776805197512
1480051,20.253164556962027,4.965993949447382
1480096,100.0,3.185577719721611
1480120,38.72832369942196,3.0774978980067265
1480268,35.13513513513514,3.444786881198342
1480276,32.0,3.76525450357614
1480353,23.01255230125523,4.683934519306116
1480387,25.0,4.4807813500920854
1480450,30.952380952380956,3.8723401540751246
1480476,34.32835820895522,3.5272541026028197
1480682,30.23255813953488,3.945919089407409
1480744,98.9795918367347,3.0812735146901327
1480837,30.79268292682927,3.8886641861633846
1480861,100.0,3.185577719721611
1480864,100.0,3.185577719721611
1480986,37.77777777777778,3.1746609159756773
1481108,34.61538461538461,3.497914802680073
1481129,34.285714285714285,3.5316130843056275
1481157,32.87356321839081,3.6759605128779267
1481169,24.615384615384617,4.520096011988565
1481206,100.0,3.185577719721611
1481398,25.0,4.4807813500920854
1481434,32.608695652173914,3.7030347777921446
1481467,30.656934306569344,3.90254015504531
1481494,100.0,3.185577719721611
1481536,100.0,3.185577719721611
1481706,19.047619047619047,5.089222546109045
1481758,100.0,3.185577719721611
1481906,35.714285714285715,3.385587197261557
1482216,30.935251798561158,3.8740910639917203
1482239,98.23008849557522,3.0046606915254173
1482318,24.074074074074076,4.57542775836139
1482330,30.952380952380956,3.8723401540751246
1482402,21.62162162162162,4.826112839723333
1482446,100.0,3.185577719721611
1482448,20.833333333333336,4.906690187303957
1482672,39.119804400978,3.037481476312978
1482674,18.81188118811881,5.11331922713942
1482794,24.46633825944171,4.5353312504246395
1482948,100.0,3.185577719721611
1482950,39.175257731958766,3.0318131410207676
1482955,100.0,3.185577719721611
1483175,26.262626262626267,4.351718066088487
1483178,100.0,3.185577719721611
1483180,100.0,3.185577719721611
1483234,33.6322869955157,3.5984051940746635
1483376,29.411764705882355,4.02981905186775
1483421,100.0,3.185577719721611
1484066,23.66412213740458,4.6173322749997086
1484067,25.0,4.4807813500920854
1484195,24.59016393442623,4.522674022604728
1484242,30.76923076923077,3.8910614216448773
1484323,27.77777777777778,4.19684212528417
1484326,36.95652173913043,3.2586081650493224
1484333,34.10138248847927,3.5504551342467976
1484382,25.0,4.4807813500920854
1484394,36.3905325443787,3.3164625170040085
1484452,13.043478260869565,5.7029545351348485
1484499,100.0,3.185577719721611
1484501,18.461538461538463,5.149130602332253
1484524,100.0,3.185577719721611
1484640,100.0,3.185577719721611
1484663,31.18279569892473,3.8487875916486622
1484679,6.521739130434782,6.369594454249083
1484760,37.27454909819639,3.2261000060009994
1484770,34.40860215053764,3.51905171767818
1484820,39.36381709741551,3.0125389569998657
1484826,100.0,3.185577719721611
1484855,36.829268292682926,3.2716157732271607
1484865,12.698412698412698,5.738226488527136
1484901,27.27272727272727,4.24846743888561
1484919,100.0,3.185577719721611
1484965,35.3448275862069,3.4233525128764026
1484966,15.254237288135592,5.476974901536803
1485055,100.0,3.185577719721611
1485059,100.0,3.185577719721611
1485063,30.851063829787236,3.8826965999647753
1485064,37.25490196078432,3.228108299468931
1485065,21.153846153846157,4.873927969056889
1485089,37.11340206185567,3.242572153249323
1485266,39.08045977011494,3.041503210548518
1485337,98.46153846153848,3.0283190721356914
1485372,33.33333333333333,3.6289636756683414
1485428,29.11392405063291,4.060263763984161
1485560,32.857142857142854,3.677638971349698
1485586,37.93103448275862,3.1589953035724823
1485687,100.0,3.185577719721611
1485798,100.0,3.185577719721611
1485843,22.566371681415927,4.729542263861851
1485886,24.074074074074076,4.57542775836139
1485917,35.13513513513514,3.444786881198342
1486345,34.78260869565217,3.4808214714207337
1486410,100.0,3.185577719721611
1486411,100.0,3.185577719721611
1486499,36.27450980392157,3.3283221435187844
1486705,32.94117647058823,3.6690492132882824
1486706,31.14754098360656,3.8523912624024375
1486767,25.675675675675677,4.411715052165835
1486831,32.35294117647059,3.7291775197181933
1486868,100.0,3.185577719721611
1486869,34.73684210526316,3.4854996462917107
1486965,36.18581907090464,3.337387943591754
1486967,35.76642335766424,3.3802577853256417
1486968,23.66863905325444,4.616870564349133
1486969,20.49180327868853,4.941600747731159
1486970,33.9622641509434,3.5646755492967377
1486971,24.390243902439025,4.543109472610896
1487027,38.983050847457626,3.051460167584447
1487074,33.83084577114428,3.5781088891355797
1487135,30.097087378640776,3.9597666560270763
1487147,36.36363636363637,3.3192117940597066
1487158,100.0,3.185577719721611
1487227,34.02061855670103,3.558710671592156
1487324,11.627906976744184,5.847651571841814
1487543,28.57142857142857,4.115716632481909
1487587,31.03448275862069,3.8639478617162704
1487600,18.0,5.1963081966080304
1487646,100.0,3.185577719721611
1487725,36.76470588235294,3.2782152214938582
1487752,12.727272727272728,5.735276470607054
1487999,100.0,3.185577719721611
1488002,100.0,3.185577719721611
1488007,100.0,3.185577719721611
1488043,100.0,3.185577719721611
1488122,100.0,3.185577719721611
1488168,29.347826086956523,4.036354737349262
1488187,100.0,3.185577719721611
1488290,30.92105263157895,3.875542476159425
1488332,39.36507936507937,3.0124099303711547
1488632,21.666666666666668,4.8215084198615825
1488672,39.436619718309856,3.0050972098932047
1488674,5.88235294117647,6.434951309064203
1488810,12.5,5.7585078617277015
1488843,10.526315789473683,5.960254153038588
1488883,24.074074074074076,4.57542775836139
1488908,100.0,3.185577719721611
1488916,32.608695652173914,3.7030347777921446
1489034,100.0,3.185577719721611
1489062,100.0,3.185577719721611
1489174,32.35294117647059,3.7291775197181933
1489198,12.195121951219512,5.7896719229871065
1489611,37.94642857142857,3.157421748755197
1489613,33.69565217391305,3.5919281246064387
1489789,37.11340206185567,3.242572153249323
1489814,100.0,3.185577719721611
1489816,100.0,3.185577719721611
1489869,37.77777777777778,3.1746609159756773
1489956,100.0,3.185577719721611
1490010,100.0,3.185577719721611
1490032,36.36363636363637,3.3192117940597066
1490036,98.38709677419357,3.0207097827363723
1490047,100.0,3.185577719721611
1490048,100.0,3.185577719721611
1490066,100.0,3.185577719721611
1490145,38.88888888888889,3.061085226052511
1490428,98.55072463768116,3.0374355154740034
1490461,36.36363636363637,3.3192117940597066
1490462,31.782945736434108,3.787441382537875
1490463,34.14634146341464,3.545859512309926
1490556,24.271844660194176,4.5552120206728
1490604,35.172413793103445,3.4409763268299978
1490605,20.3125,4.959928791955441
1490754,38.46153846153847,3.1047681837152674
1490854,36.90476190476191,3.263898958058164
1490906,39.02439024390244,3.0472345321594427
1490952,100.0,3.185577719721611
1491065,33.9622641509434,3.5646755492967377
1491146,31.9047619047619,3.774989562712412
1491395,38.15028901734104,3.1365835170419
1491396,100.0,3.185577719721611
1491397,17.307692307692307,5.267074588021695
1491401,27.906976744186046,4.183635649711709
1491416,34.30232558139535,3.5299151088748824
1491473,12.5,5.7585078617277015
1491476,7.547169811320755,6.264776856904077
1491478,37.93103448275862,3.1589953035724823
1491481,35.08771929824561,3.4496336389475535
1491541,14.925373134328357,5.510590777380493
1491542,100.0,3.185577719721611
1491677,27.906976744186046,4.183635649711709
1491679,100.0,3.185577719721611
1491806,100.0,3.185577719721611
1491905,19.791666666666664,5.013167396606925
1491954,37.38317757009346,3.2149962077240914
1492114,100.0,3.185577719721611
1492115,100.0,3.185577719721611
1492118,100.0,3.185577719721611
1492270,37.07865168539326,3.2461242714329503
1492271,100.0,3.185577719721611
1492341,33.95872420262664,3.565037396161869
1492342,35.0,3.4586001407835925
1492346,35.483870967741936,3.40913975968802
1492490,9.230769230769232,6.092682487847785
1492492,15.151515151515152,5.487474965320145
1492520,34.42622950819672,3.517249882301293
1492588,38.46153846153847,3.1047681837152674
1492630,39.371980676328505,3.011704491303309
1492736,100.0,3.185577719721611
1492738,17.647058823529413,5.232385180465977
1492746,33.33333333333333,3.6289636756683414
1492830,18.461538461538463,5.149130602332253
1492917,25.0,4.4807813500920854
1492991,31.37254901960784,3.829391363768046
1493092,36.60377358490566,3.294665418536004
1493093,30.18867924528302,3.9504043075263575
1493094,23.943661971830984,4.58875823839932
1493134,21.16788321167883,4.872493127381836
1493164,25.53191489361702,4.426410009171421
1493215,38.37837837837838,3.1132686511523446
1493309,100.0,3.185577719721611
1493389,38.71951219512195,3.0783985934188483
1493481,17.8343949044586,5.213236038290846
1493482,26.31578947368421,4.346283822551494
1493614,26.47058823529412,4.330460584017307
1493671,36.11111111111111,3.3450244508604268
1493672,34.23423423423424,3.5368752784333406
1493685,38.15789473684211,3.135806074686173
1493947,36.61971830985916,3.293035578712498
1493959,26.490066225165563,4.328469580493137
1493960,35.08771929824561,3.4496336389475535
1493975,100.0,3.185577719721611
1494014,25.31645569620253,4.448433843468399
1494032,36.72922252010724,3.2818422641069223
1494171,100.0,3.185577719721611
1494204,22.53521126760564,4.732727422808966
1494222,28.921568627450984,4.079925973892676
