URL_ID,Turnout_Percentage,liczba_uprawnionych,liczba_kart_wydanych_lacznie,liczba_glosow_waznych_na_kandydatow,liczba_kart_niewykorzystanych,liczba_kart_niewaznych,liczba_glosow_niewaznych,Sklearn_AE_Reconstruction_Error
1475848,66.85082872928176,1448.0,968.0,950.0,476.0,0.0,18.0,0.34797890398399217
1475855,44.82758620689656,29.0,13.0,11.0,27.0,0.0,2.0,0.33399335888113474
1475918,73.9733950260266,1729.0,1279.0,1275.0,470.0,0.0,4.0,0.31443958135458105
1475922,33.33333333333333,69.0,23.0,21.0,57.0,0.0,2.0,0.6190633095005591
1475924,39.21568627450981,102.0,40.0,38.0,76.0,0.0,2.0,0.3978907655170295
1475926,14.893617021276595,47.0,7.0,7.0,54.0,0.0,0.0,1.3190081141209953
1476069,44.73684210526316,38.0,17.0,16.0,29.0,0.0,1.0,0.2970533897683249
1476102,66.62561576354679,812.0,541.0,525.0,269.0,0.0,16.0,0.5354750655348092
1476122,100.0,15.0,15.0,15.0,35.0,0.0,0.0,0.5528973016204098
1476144,40.57971014492754,69.0,28.0,28.0,41.0,0.0,0.0,0.35685217908345435
1476177,8.333333333333332,12.0,1.0,1.0,28.0,0.0,0.0,1.7961492036309317
1476223,78.73163186388244,1293.0,1018.0,996.0,218.0,0.0,22.0,0.6582454024544006
1476232,33.13609467455622,169.0,56.0,54.0,127.0,0.0,2.0,0.47379936934184486
1476234,27.77777777777778,36.0,10.0,10.0,31.0,0.0,0.0,0.804106825340888
1476244,84.49053201082056,2218.0,1874.0,1864.0,254.0,0.0,10.0,0.3892136318213589
1476245,76.06382978723404,1692.0,1287.0,1264.0,271.0,0.0,23.0,0.5764444794023204
1476309,34.93975903614458,83.0,29.0,28.0,62.0,0.0,1.0,0.5111297655774599
1476352,81.34073441502989,2342.0,1905.0,1896.0,444.0,0.0,8.0,0.45415542688112404
1476368,75.34562211981567,2604.0,1962.0,1933.0,589.0,0.0,29.0,0.4888487214212085
1476371,80.34965034965035,1430.0,1149.0,1147.0,250.0,0.0,2.0,0.35685429345791386
1476379,75.39208364451083,2678.0,2019.0,2008.0,511.0,1.0,10.0,0.40932288208505874
1476404,76.46610814927647,2626.0,2008.0,1979.0,545.0,0.0,27.0,0.3260771385349943
1476413,76.34180790960453,2832.0,2162.0,2132.0,400.0,0.0,30.0,0.7632690908004103
1476424,84.18046830382639,1751.0,1474.0,1458.0,233.0,9.0,7.0,0.3148375231280092
1476481,67.129372570794,1801.0,1209.0,1187.0,525.0,0.0,22.0,0.47982659803169564
1476508,75.88100686498855,2185.0,1658.0,1632.0,572.0,0.0,26.0,0.44566032215880363
1476522,96.81717246484088,1351.0,1308.0,1284.0,292.0,0.0,23.0,0.49264548315275053
1476527,78.27715355805243,2670.0,2090.0,2064.0,462.0,0.0,26.0,0.3083636803373526
1476542,85.23274478330659,3115.0,2655.0,2621.0,609.0,0.0,33.0,0.4038858064655166
1476543,82.78972935461485,2882.0,2386.0,2363.0,375.0,0.0,23.0,0.32482388475043056
1476544,81.59392789373814,2635.0,2150.0,2141.0,293.0,0.0,9.0,0.8075515711524025
1476574,79.30574098798398,2247.0,1782.0,1774.0,541.0,0.0,8.0,0.36274434838955255
1476579,79.78511738957421,2513.0,2005.0,1994.0,469.0,0.0,11.0,0.3098735810450802
1476591,77.05595193390913,2663.0,2052.0,2042.0,560.0,0.0,10.0,0.3993619086551093
1476592,79.68111201962388,2446.0,1949.0,1922.0,405.0,1.0,27.0,0.41930800691546216
1476596,83.22756119673618,2206.0,1836.0,1809.0,361.0,0.0,27.0,0.4791578393229251
1476598,80.66914498141264,2152.0,1736.0,1705.0,230.0,0.0,31.0,1.2181944763762236
1476599,80.04042445679637,1979.0,1584.0,1560.0,317.0,0.0,24.0,0.4203237956333764
1476611,84.48362720403023,1985.0,1677.0,1659.0,111.0,0.0,18.0,0.32123387443698853
1476622,85.83840139009557,1151.0,988.0,977.0,516.0,0.0,11.0,0.4348218853444087
1476626,78.96568871208353,2011.0,1588.0,1565.0,292.0,0.0,23.0,0.38954049497347853
1476633,28.33333333333333,60.0,17.0,17.0,59.0,0.0,0.0,0.7045591520617561
1476641,100.0,102.0,102.0,100.0,245.0,0.0,2.0,1.0848638659510599
1476644,100.0,49.0,49.0,49.0,103.0,0.0,0.0,0.7159162657047499
1476649,89.1891891891892,185.0,165.0,163.0,136.0,0.0,2.0,0.32873604863384814
1476650,27.631578947368425,76.0,21.0,20.0,67.0,0.0,1.0,0.7538870163997871
1476658,39.27125506072874,494.0,194.0,173.0,406.0,0.0,21.0,1.9578140726887647
1476659,25.37313432835821,134.0,34.0,31.0,96.0,0.0,3.0,0.8776932104635994
1476661,76.41509433962264,318.0,243.0,240.0,493.0,0.0,3.0,0.7689230285229431
1476665,94.6969696969697,132.0,125.0,123.0,2336.0,0.0,2.0,22.216509681426878
1476666,99.08256880733946,109.0,108.0,107.0,3706.0,0.0,1.0,56.741527363189505
1476667,96.92307692307692,130.0,126.0,125.0,739.0,0.0,1.0,3.4445229242937336
1476668,95.0,20.0,19.0,18.0,71.0,0.0,1.0,0.45718150005541425
1476669,32.69230769230769,52.0,17.0,16.0,43.0,0.0,1.0,0.6280313216518524
1476693,78.62190812720848,1698.0,1335.0,1313.0,377.0,0.0,22.0,0.366466396795705
1476708,100.0,8.0,8.0,7.0,5.0,0.0,1.0,0.4609396644015648
1476710,41.66666666666667,96.0,40.0,36.0,60.0,0.0,4.0,0.46170594026304507
1476721,83.02047781569965,1172.0,973.0,954.0,206.0,0.0,18.0,0.30482285174466867
1476738,100.0,65.0,65.0,64.0,179.0,0.0,1.0,0.9128150681909418
1476756,38.983050847457626,118.0,46.0,43.0,85.0,0.0,3.0,0.4347951903058974
1476757,16.0,75.0,12.0,12.0,70.0,0.0,0.0,1.2061417786974358
1476783,24.82758620689655,145.0,36.0,35.0,151.0,0.0,1.0,0.6374228460736492
1476827,63.4193862640039,2053.0,1302.0,1296.0,792.0,0.0,6.0,0.36495937961586705
1476832,48.64864864864865,74.0,36.0,31.0,66.0,0.0,5.0,0.3368437720797552
1476846,67.73662551440329,2430.0,1646.0,1637.0,802.0,0.0,9.0,0.3080159823299656
1476849,66.83123877917416,2228.0,1489.0,1481.0,776.0,0.0,8.0,0.3007206292642262
1476854,26.31578947368421,76.0,20.0,20.0,66.0,0.0,0.0,0.7650719391207027
1476863,30.612244897959183,49.0,15.0,12.0,41.0,0.0,3.0,0.8165779437517072
1476877,100.0,23.0,23.0,23.0,3.0,0.0,0.0,0.4696411403110775
1476878,73.870636550308,1948.0,1439.0,1434.0,472.0,0.0,5.0,0.3297499771687522
1476884,26.76056338028169,71.0,19.0,19.0,77.0,0.0,0.0,0.7149968140561401
1476885,36.36363636363637,22.0,8.0,7.0,16.0,0.0,1.0,0.5643053252982778
1476952,100.0,156.0,156.0,154.0,280.0,0.0,2.0,1.1591154002465216
1476953,37.142857142857146,70.0,26.0,26.0,73.0,0.0,0.0,0.3847890829238982
1477003,67.84599375650365,1922.0,1304.0,1300.0,643.0,0.0,4.0,0.3908445008548375
1477030,43.07692307692308,65.0,28.0,26.0,43.0,0.0,2.0,0.35381470993598885
1477078,35.84905660377358,106.0,38.0,36.0,62.0,0.0,2.0,0.5289347935570119
1477080,26.49842271293376,317.0,84.0,83.0,216.0,0.0,1.0,0.4514715068089151
1477087,68.09917355371901,2420.0,1648.0,1639.0,813.0,0.0,9.0,0.3283326601953885
1477093,72.32732072151342,2273.0,1644.0,1636.0,667.0,0.0,8.0,0.3042146450373445
1477112,67.88990825688074,1635.0,1110.0,1107.0,543.0,0.0,3.0,0.3003916983168776
1477158,74.58461538461538,1625.0,1212.0,1210.0,359.0,0.0,2.0,0.39343579183489463
1477253,72.74401473296501,1629.0,1185.0,1182.0,390.0,0.0,3.0,0.29618485600778177
1477351,79.46145723336853,1894.0,1505.0,1476.0,321.0,0.0,29.0,0.9974098791705422
1477359,77.71295215869311,857.0,666.0,650.0,180.0,0.0,16.0,0.3856772322779606
1477361,83.48993288590604,2235.0,1866.0,1841.0,207.0,0.0,25.0,0.5454961347908864
1477369,45.63106796116505,103.0,47.0,45.0,36.0,0.0,2.0,0.3076333079132598
1477370,100.0,23.0,23.0,23.0,82.0,0.0,0.0,0.6743549159802721
1477375,82.24112056028015,1999.0,1644.0,1621.0,260.0,0.0,22.0,0.29545869747523923
1477376,82.86082474226805,776.0,643.0,628.0,125.0,0.0,15.0,0.3084107025793474
1477396,39.24050632911392,79.0,31.0,29.0,60.0,0.0,2.0,0.42676840697638446
1477418,88.67713004484304,892.0,791.0,774.0,97.0,0.0,17.0,0.3354543027594408
1477421,42.70833333333333,96.0,41.0,39.0,58.0,0.0,2.0,0.33934628501150865
1477422,39.68253968253968,63.0,25.0,23.0,83.0,0.0,2.0,0.36740317220355184
1477512,71.98248905565978,1599.0,1151.0,1148.0,417.0,0.0,2.0,0.3537034577477168
1477519,100.0,76.0,76.0,71.0,11.0,0.0,5.0,0.40979276756433364
1477549,40.74074074074074,27.0,11.0,11.0,20.0,0.0,0.0,0.38669715608189936
1477611,100.0,30.0,30.0,29.0,71.0,0.0,1.0,0.6127306215028454
1477612,29.166666666666668,48.0,14.0,14.0,57.0,0.0,0.0,0.6765483578287622
1477648,34.61538461538461,26.0,9.0,9.0,21.0,0.0,0.0,0.5750376332203843
1477663,76.04251839738349,2446.0,1860.0,1851.0,473.0,0.0,9.0,0.3507511257020826
1477676,100.0,20.0,20.0,19.0,2.0,0.0,1.0,0.44595759834450593
1477677,100.0,25.0,25.0,25.0,12.0,0.0,0.0,0.4897091941567112
1477678,36.36363636363637,77.0,28.0,28.0,34.0,0.0,0.0,0.4968548288866735
1477679,27.058823529411764,85.0,23.0,23.0,68.0,0.0,0.0,0.7325185379635446
1477684,76.90120824449183,1407.0,1082.0,1080.0,278.0,0.0,2.0,0.3023074541300162
1477759,23.52941176470588,34.0,8.0,8.0,33.0,0.0,0.0,0.9780528649353721
1477760,73.64597093791282,1514.0,1115.0,1115.0,357.0,0.0,0.0,0.4899298013838508
1477775,79.71428571428572,1750.0,1395.0,1390.0,364.0,0.0,5.0,0.30507532004908355
1477850,81.21178432462479,1799.0,1461.0,1456.0,325.0,0.0,5.0,0.3523151585332243
1477947,77.32793522267207,1235.0,955.0,935.0,126.0,0.0,19.0,0.5007973386902166
1477982,71.75948743223263,2029.0,1456.0,1452.0,544.0,0.0,4.0,0.4353653721182168
1478016,67.43070362473348,1876.0,1265.0,1263.0,567.0,0.0,2.0,0.4657165592975913
1478044,66.69921875,2048.0,1366.0,1361.0,718.0,0.0,5.0,0.40245920758211035
1478061,26.923076923076923,26.0,7.0,6.0,28.0,0.0,1.0,0.8904090179372524
1478062,100.0,97.0,97.0,96.0,53.0,0.0,1.0,0.5179154788538537
1478087,30.851063829787236,94.0,29.0,29.0,77.0,0.0,0.0,0.5736810741834854
1478118,75.35037098103875,1213.0,914.0,895.0,307.0,2.0,18.0,0.3470256504501302
1478143,21.875,128.0,28.0,28.0,115.0,0.0,0.0,0.8038328071246726
1478206,31.818181818181817,66.0,21.0,21.0,19.0,0.0,0.0,0.6898249274896466
1478258,76.21247113163973,1732.0,1320.0,1298.0,400.0,0.0,22.0,0.3818770983146118
1478270,27.27272727272727,55.0,15.0,13.0,41.0,0.0,2.0,0.8938078494091558
1478289,35.714285714285715,56.0,20.0,18.0,37.0,0.0,2.0,0.585480899607034
1478412,20.930232558139537,129.0,27.0,25.0,94.0,0.0,2.0,1.0102416751937513
1478413,19.19191919191919,99.0,19.0,19.0,81.0,0.0,0.0,1.0212943529829952
1478625,32.69230769230769,52.0,17.0,17.0,37.0,0.0,0.0,0.6050867046141052
1478634,75.05168849069607,1451.0,1089.0,1073.0,81.0,0.0,16.0,0.37643891771939275
1478654,41.26984126984127,63.0,26.0,25.0,45.0,0.0,1.0,0.3594892925881905
1478665,71.66585246702492,2047.0,1467.0,1456.0,194.0,0.0,11.0,0.35437954317652887
1478673,75.0,2224.0,1668.0,1652.0,137.0,0.0,15.0,0.5267516377710498
1478675,61.56405990016639,1803.0,1110.0,1107.0,666.0,0.0,3.0,0.33187767893758124
1478680,76.25272331154684,1377.0,1050.0,1046.0,54.0,0.0,4.0,0.31367816442698876
1478788,48.86363636363637,88.0,43.0,39.0,47.0,0.0,4.0,0.30297657090537244
1478857,72.04030226700252,1191.0,858.0,840.0,349.0,13.0,5.0,0.32254297487384787
1478887,76.60550458715596,872.0,668.0,653.0,164.0,0.0,15.0,0.3136043150985505
1478938,80.71748878923766,1115.0,900.0,881.0,215.0,0.0,18.0,0.36181295893149035
1478941,84.54291695743196,2866.0,2423.0,2401.0,257.0,0.0,22.0,0.5582560297620399
1478944,83.71212121212122,2112.0,1768.0,1755.0,106.0,0.0,13.0,0.41646445743207344
1478953,81.95279962980102,2161.0,1771.0,1743.0,244.0,0.0,28.0,0.7880089395823825
1478958,81.66351606805293,1058.0,864.0,847.0,173.0,0.0,17.0,0.3097881387104499
1478959,82.30852211434735,1854.0,1526.0,1501.0,178.0,3.0,22.0,0.3337573063484496
1478961,73.72937293729372,1515.0,1117.0,1096.0,337.0,0.0,21.0,0.47361815239132765
1478980,84.81497235219055,2351.0,1994.0,1973.0,208.0,0.0,21.0,0.3484063575827436
1478984,84.44154715341156,2301.0,1943.0,1928.0,211.0,0.0,15.0,0.3065780371431552
1478985,83.98817068018589,2367.0,1988.0,1965.0,259.0,0.0,23.0,0.34001138817372967
1478992,84.98253783469151,2577.0,2190.0,2166.0,190.0,0.0,24.0,0.5864757507252436
1478995,77.87456445993031,2296.0,1788.0,1760.0,373.0,0.0,28.0,0.6697719875462678
1479000,79.13705583756345,1970.0,1559.0,1536.0,367.0,0.0,23.0,0.32204197736978896
1479001,78.64768683274022,1967.0,1547.0,1517.0,205.0,0.0,29.0,1.1609822403420786
1479003,81.75559380378658,1743.0,1425.0,1403.0,178.0,0.0,22.0,0.44640371525695693
1479005,82.83783783783784,2220.0,1839.0,1828.0,207.0,0.0,11.0,0.39514744812065455
1479007,89.85568760611206,2356.0,2117.0,2102.0,155.0,0.0,15.0,0.4387505451723478
1479008,87.89329685362517,1462.0,1285.0,1262.0,198.0,0.0,23.0,0.4848619433812017
1479010,73.19444444444444,1440.0,1054.0,1028.0,235.0,0.0,26.0,1.194393592926263
1479013,76.48942985265855,1561.0,1194.0,1175.0,198.0,0.0,19.0,0.35367743531380685
1479020,81.61189358372457,1278.0,1043.0,1022.0,165.0,0.0,21.0,0.5387866560746837
1479021,85.01519756838906,3290.0,2797.0,2767.0,298.0,0.0,30.0,0.9296927306940654
1479026,81.63919413919413,2184.0,1783.0,1754.0,238.0,0.0,29.0,0.9110196977599515
1479032,87.17672413793103,1856.0,1618.0,1574.0,381.0,0.0,40.0,2.58687848847697
1479033,80.52805280528052,1818.0,1464.0,1438.0,421.0,0.0,25.0,0.5183982680128997
1479035,87.07165109034268,1926.0,1677.0,1650.0,309.0,0.0,27.0,0.5580559877538416
1479039,79.29759704251387,1623.0,1287.0,1263.0,222.0,0.0,24.0,0.674402446841991
1479040,85.39823008849558,2260.0,1930.0,1906.0,227.0,0.0,24.0,0.4001876500445958
1479041,85.72303921568627,1632.0,1399.0,1377.0,182.0,0.0,21.0,0.30754562377779415
1479076,80.05235602094241,1910.0,1529.0,1505.0,309.0,0.0,24.0,0.45029716529744596
1479079,84.24479166666666,2304.0,1941.0,1916.0,236.0,0.0,25.0,0.4746394272173445
1479080,85.91954022988506,1740.0,1495.0,1472.0,127.0,0.0,23.0,0.49538646043357215
1479082,86.39705882352942,1632.0,1410.0,1385.0,269.0,0.0,25.0,0.5698414435941032
1479084,84.37956204379562,1370.0,1156.0,1132.0,255.0,0.0,23.0,0.5898155683090748
1479085,83.72208436724566,2015.0,1687.0,1664.0,219.0,0.0,23.0,0.38157316888569215
1479086,84.1624828845276,2191.0,1844.0,1820.0,263.0,0.0,24.0,0.36391691864837217
1479087,79.52600394996708,1519.0,1208.0,1189.0,190.0,0.0,19.0,0.30813954294954776
1479090,82.67059401080019,2037.0,1684.0,1660.0,235.0,0.0,24.0,0.4502400179184146
1479093,79.53795379537954,1212.0,964.0,946.0,198.0,0.0,18.0,0.33204303285862513
1479098,83.25969563082965,2037.0,1696.0,1662.0,215.0,1.0,33.0,1.4355630845509146
1479108,85.99404001702852,2349.0,2020.0,1990.0,191.0,0.0,29.0,0.835979604373523
1479109,83.64750235626767,2122.0,1775.0,1765.0,209.0,0.0,10.0,0.3622483179025632
1479117,80.0808897876643,989.0,792.0,772.0,142.0,1.0,19.0,0.5324754215450332
1479128,82.44575936883629,1521.0,1254.0,1234.0,146.0,0.0,20.0,0.36483585820362513
1479139,84.41176470588235,2040.0,1722.0,1689.0,169.0,0.0,33.0,1.5211297279715967
1479147,86.79727427597955,2348.0,2038.0,2021.0,209.0,0.0,17.0,0.29508513820058113
1479149,73.7527114967462,1383.0,1020.0,998.0,324.0,0.0,22.0,0.6546075172699386
1479154,75.9702725020644,1211.0,920.0,899.0,231.0,0.0,21.0,0.6532651885436744
1479158,78.786430960344,2093.0,1649.0,1623.0,322.0,0.0,26.0,0.5847083776106972
1479186,88.02035152636448,2162.0,1903.0,1876.0,250.0,0.0,27.0,0.5130946409449557
1479188,85.35291717666259,2451.0,2092.0,2062.0,434.0,0.0,29.0,0.4465708408394054
1479191,83.49358974358975,1872.0,1563.0,1542.0,195.0,0.0,21.0,0.30371343891050867
1479195,86.70886075949366,2370.0,2055.0,2031.0,200.0,0.0,24.0,0.4464039937418179
1479203,87.63736263736264,2548.0,2233.0,2206.0,138.0,0.0,25.0,0.6928764122408143
1479205,84.18013856812932,2598.0,2187.0,2163.0,260.0,0.0,24.0,0.4442090257854478
1479206,82.22402597402598,2464.0,2026.0,2013.0,171.0,0.0,13.0,0.6044949428940172
1479214,87.57206918641897,1561.0,1367.0,1340.0,291.0,0.0,26.0,0.6969650269166686
1479233,76.36849132176235,1498.0,1144.0,1122.0,353.0,0.0,21.0,0.43347456508337456
1479245,82.61633011413521,2278.0,1882.0,1851.0,245.0,0.0,31.0,1.0660350102504546
1479304,73.0741012472487,1363.0,996.0,978.0,331.0,0.0,18.0,0.31421244219425415
1479311,77.72539776075426,1697.0,1319.0,1296.0,321.0,0.0,23.0,0.49274910747724465
1479318,86.68380462724936,1945.0,1686.0,1658.0,187.0,1.0,24.0,0.40603988278530156
1479320,88.11475409836066,1464.0,1290.0,1267.0,86.0,0.0,23.0,0.5693957880364284
1479328,100.0,7.0,7.0,7.0,17.0,0.0,0.0,0.5129510099331946
1479334,81.00890207715133,337.0,273.0,270.0,329.0,0.0,3.0,0.4443883102197211
1479337,16.49484536082474,97.0,16.0,16.0,92.0,0.0,0.0,1.106201685872355
1479340,100.0,773.0,773.0,748.0,1231.0,0.0,25.0,6.359444287591395
1479341,97.03703703703704,135.0,131.0,127.0,510.0,0.0,4.0,2.016401422503931
1479342,98.33333333333331,120.0,118.0,116.0,558.0,0.0,1.0,2.455826029021376
1479345,34.66666666666667,75.0,26.0,23.0,52.0,0.0,3.0,0.6400245528734774
1479351,30.252100840336134,119.0,36.0,36.0,96.0,0.0,0.0,0.5507331903500272
1479358,59.15492957746479,213.0,126.0,114.0,254.0,0.0,12.0,0.5965022416965232
1479359,100.0,116.0,116.0,114.0,172.0,0.0,2.0,0.8187963280611605
1479361,84.61538461538461,26.0,22.0,22.0,123.0,0.0,0.0,0.2989059057674863
1479365,94.64285714285714,56.0,53.0,51.0,44.0,0.0,2.0,0.3517998325884548
1479366,100.0,116.0,116.0,115.0,142.0,0.0,1.0,0.7503319761294894
1479412,76.55328798185941,2205.0,1688.0,1662.0,508.0,0.0,25.0,0.3515982698741061
1479417,31.70731707317073,82.0,26.0,26.0,65.0,0.0,0.0,0.5729169005890152
1479418,100.0,170.0,170.0,169.0,20.0,0.0,1.0,0.3992408419384164
1479490,38.57142857142858,140.0,54.0,52.0,108.0,0.0,2.0,0.3575174407844694
1479491,18.84057971014493,69.0,13.0,13.0,68.0,0.0,0.0,1.0765219157299442
1479493,73.30779054916987,783.0,574.0,562.0,464.0,0.0,11.0,0.37905922524083197
1479494,96.49122807017544,57.0,55.0,55.0,15.0,0.0,0.0,0.3756065523878598
1479619,37.83783783783784,37.0,14.0,14.0,105.0,0.0,0.0,0.2993433136138261
1479662,34.02777777777778,144.0,49.0,48.0,93.0,0.0,1.0,0.4784667973452507
1479707,77.12318286151492,1307.0,1008.0,988.0,295.0,0.0,20.0,0.4557651872299275
1479809,84.13612565445027,1910.0,1607.0,1582.0,293.0,0.0,25.0,0.45943833259377936
1479841,86.41703377386197,1362.0,1177.0,1158.0,97.0,0.0,19.0,0.30338755322469285
1479912,38.55421686746988,83.0,32.0,31.0,52.0,0.0,1.0,0.42408789183711265
1479927,53.191489361702125,94.0,50.0,41.0,43.0,0.0,9.0,0.5674639240915181
1479928,76.02836879432624,1410.0,1072.0,1052.0,288.0,0.0,20.0,0.41863080340426484
1479933,39.39393939393939,33.0,13.0,13.0,52.0,0.0,0.0,0.35905656041947076
1480005,44.79166666666667,96.0,43.0,40.0,43.0,0.0,3.0,0.35728642650269726
1480031,72.16352779053744,2177.0,1571.0,1543.0,524.0,0.0,27.0,0.6389251691307585
1480050,67.05882352941175,85.0,57.0,47.0,35.0,0.0,10.0,0.4318563829566538
1480051,20.253164556962027,79.0,16.0,16.0,76.0,0.0,0.0,0.9868367807966687
1480055,80.93434343434343,1584.0,1282.0,1278.0,212.0,0.0,4.0,0.3162798414582576
1480057,82.23711772098868,2387.0,1963.0,1936.0,259.0,0.0,22.0,0.3372919694705962
1480076,79.82062780269058,2676.0,2136.0,2117.0,271.0,2.0,17.0,0.4011516927951791
1480080,76.83634020618557,3104.0,2385.0,2358.0,457.0,0.0,27.0,0.450796732355308
1480082,80.69151324651999,2227.0,1797.0,1784.0,229.0,1.0,12.0,0.3074378724471809
1480085,85.01650165016503,1515.0,1288.0,1270.0,61.0,0.0,18.0,0.2960554700747745
1480086,80.74074074074075,2025.0,1635.0,1622.0,124.0,0.0,13.0,0.34395473093122675
1480088,79.41176470588235,1972.0,1566.0,1541.0,222.0,0.0,25.0,0.6545993679874887
1480096,100.0,19.0,19.0,19.0,42.0,0.0,0.0,0.5682863581264339
1480097,90.12345679012346,81.0,73.0,73.0,87.0,0.0,0.0,0.34183364490618323
1480118,39.72602739726028,73.0,29.0,26.0,39.0,0.0,3.0,0.5049063302141666
1480267,81.63064833005895,2036.0,1662.0,1657.0,266.0,0.0,5.0,0.5661976986606942
1480268,35.13513513513514,74.0,26.0,26.0,128.0,0.0,0.0,0.3298591158025532
1480276,32.0,125.0,40.0,35.0,99.0,0.0,5.0,0.7526927487646538
1480332,39.62264150943396,53.0,21.0,19.0,52.0,0.0,2.0,0.4289699241594943
1480353,23.01255230125523,239.0,55.0,55.0,249.0,0.0,0.0,0.4329644546205115
1480363,82.26378587552402,3101.0,2551.0,2522.0,245.0,0.0,29.0,1.0064385866470444
1480371,81.67860798362334,1954.0,1596.0,1574.0,257.0,0.0,22.0,0.31466128361889695
1480372,45.71428571428572,140.0,64.0,61.0,36.0,0.0,3.0,0.351418927257894
1480376,73.54939884997387,1913.0,1407.0,1403.0,495.0,0.0,4.0,0.3944126347020259
1480387,25.0,100.0,25.0,25.0,77.0,0.0,0.0,0.7891645540663302
1480439,79.30648769574944,2682.0,2127.0,2097.0,393.0,0.0,30.0,0.6936058653917121
1480450,30.952380952380956,42.0,13.0,13.0,119.0,0.0,0.0,0.4606452427050461
1480476,34.32835820895522,67.0,23.0,21.0,41.0,0.0,2.0,0.6248428553910224
1480682,30.23255813953488,43.0,13.0,13.0,37.0,0.0,0.0,0.6920730149644049
1480743,87.87878787878788,198.0,174.0,170.0,257.0,0.0,4.0,0.5541637238478219
1480744,98.9795918367347,98.0,97.0,95.0,73.0,0.0,2.0,0.5142286730321187
1480750,79.83827493261455,1855.0,1481.0,1456.0,364.0,0.0,23.0,0.35498734363744605
1480751,80.1298052920619,2003.0,1605.0,1580.0,334.0,0.0,25.0,0.47697436713179103
1480760,80.73022312373224,1479.0,1194.0,1174.0,256.0,0.0,20.0,0.3231194025023233
1480818,43.103448275862064,116.0,50.0,48.0,68.0,0.0,2.0,0.31395651288727117
1480832,74.945295404814,914.0,685.0,683.0,508.0,0.0,2.0,0.47365722702625773
1480856,95.34883720930232,43.0,41.0,41.0,10.0,0.0,0.0,0.3414469741630307
1480858,96.1904761904762,105.0,101.0,98.0,204.0,0.0,3.0,0.768639042685714
1480861,100.0,121.0,121.0,121.0,41.0,0.0,0.0,0.5045779140913399
1480864,100.0,18.0,18.0,17.0,7.0,0.0,1.0,0.4589008990141121
1480865,96.0,25.0,24.0,22.0,37.0,0.0,2.0,0.39333600747180186
1480867,89.50795947901592,1382.0,1237.0,1233.0,88.0,0.0,4.0,0.3036172344831475
1480871,89.90338164251209,2070.0,1861.0,1841.0,66.0,0.0,20.0,0.40350475888889287
1480872,84.84959647835657,2726.0,2313.0,2293.0,190.0,0.0,18.0,0.644202391272348
1480875,89.03985507246377,2208.0,1966.0,1942.0,36.0,0.0,24.0,0.7318263637339312
1480878,80.80517613227893,2782.0,2248.0,2216.0,269.0,0.0,30.0,0.9342547541513679
1480881,82.19895287958116,2292.0,1884.0,1865.0,202.0,0.0,19.0,0.3328380155923379
1480891,85.09643483343075,1711.0,1456.0,1449.0,98.0,0.0,7.0,0.336817648851217
1480908,88.88888888888889,2178.0,1936.0,1923.0,58.0,0.0,11.0,0.6351895847845653
1480909,90.43879907621248,2165.0,1958.0,1944.0,22.0,0.0,14.0,0.5723070245786323
1480912,85.08968609865471,1784.0,1518.0,1497.0,134.0,0.0,20.0,0.30259713259048093
1480917,88.05280528052806,1515.0,1334.0,1313.0,173.0,0.0,21.0,0.3086927676905398
1480925,82.77858176555716,2073.0,1716.0,1697.0,164.0,0.0,19.0,0.3103588071757385
1480929,84.78386167146974,1735.0,1471.0,1462.0,80.0,0.0,8.0,0.3291609310633042
1480986,37.77777777777778,90.0,34.0,31.0,63.0,0.0,3.0,0.5139062575037248
1481025,40.0,65.0,26.0,25.0,45.0,0.0,1.0,0.3944996448812351
1481108,34.61538461538461,52.0,18.0,16.0,84.0,0.0,2.0,0.5101278686987599
1481129,34.285714285714285,70.0,24.0,24.0,76.0,0.0,0.0,0.4611440789752787
1481169,24.615384615384617,65.0,16.0,15.0,59.0,0.0,1.0,0.8979282407029741
1481170,82.56997455470739,2358.0,1947.0,1932.0,195.0,0.0,15.0,0.3902762568268293
1481178,80.95983307250913,1917.0,1552.0,1528.0,296.0,0.0,23.0,0.36196277121133485
1481179,84.5084920226454,1943.0,1642.0,1619.0,126.0,1.0,22.0,0.42150704798795857
1481182,84.7547974413646,1876.0,1590.0,1566.0,152.0,0.0,24.0,0.5475751143670062
1481183,80.78602620087337,2519.0,2035.0,2023.0,319.0,0.0,12.0,0.4184012461689614
1481191,82.52170630426576,2649.0,2186.0,2151.0,204.0,3.0,31.0,0.9778073471699285
1481203,84.73581213307241,2555.0,2165.0,2149.0,145.0,0.0,16.0,0.6433150288714288
1481206,100.0,224.0,224.0,222.0,432.0,0.0,2.0,1.727955650299571
1481238,79.53249714937286,1754.0,1395.0,1371.0,265.0,0.0,23.0,0.4747573863382511
1481240,81.62111215834119,2122.0,1732.0,1717.0,116.0,0.0,15.0,0.39848661098121385
1481248,85.61872909698997,1794.0,1536.0,1514.0,40.0,0.0,22.0,0.58495115219522
1481251,85.35120147874306,2164.0,1847.0,1826.0,111.0,0.0,21.0,0.4710399192103332
1481276,69.56521739130434,92.0,64.0,53.0,125.0,0.0,11.0,0.5004357719684063
1481398,25.0,72.0,18.0,17.0,67.0,0.0,1.0,0.8582704541976126
