URL_ID,Turnout_Percentage,liczba_uprawnionych,liczba_kart_wydanych_lacznie,liczba_glosow_waznych_na_kandydatow,liczba_kart_niewykorzystanych,liczba_kart_niewaznych,liczba_glosow_niewaznych
1434669,95.83333333333334,24.0,23.0,23.0,2.0,0.0,0.0
1413362,55.99455040871935,1468.0,822.0,822.0,638.0,0.0,0.0
1413404,63.55661881977671,1254.0,797.0,786.0,434.0,2.0,9.0
1413424,68.92252894033838,1123.0,774.0,770.0,825.0,0.0,4.0
1413546,63.31168831168831,2464.0,1560.0,1553.0,897.0,0.0,5.0
1413563,63.65071015255129,1901.0,1210.0,1209.0,700.0,1.0,1.0
1413621,66.76991150442478,2260.0,1509.0,1499.0,632.0,2.0,8.0
1413627,59.69989281886387,933.0,557.0,552.0,336.0,2.0,3.0
1413722,80.09153318077803,874.0,700.0,700.0,111.0,0.0,0.0
1413730,77.69097222222221,2304.0,1790.0,1777.0,321.0,0.0,12.0
1413745,69.36936936936937,444.0,308.0,307.0,116.0,1.0,0.0
1436790,100.0,20.0,20.0,17.0,84.0,0.0,3.0
1413823,75.66867989646246,1159.0,877.0,870.0,163.0,4.0,3.0
1413833,82.6086956521739,437.0,361.0,359.0,63.0,1.0,1.0
1413879,75.90511860174782,801.0,608.0,603.0,181.0,2.0,3.0
1434694,100.0,15.0,15.0,15.0,10.0,0.0,0.0
1434696,94.87179487179486,78.0,74.0,70.0,13.0,0.0,4.0
1434697,84.90566037735849,53.0,45.0,39.0,18.0,0.0,6.0
1414006,69.11764705882352,204.0,141.0,139.0,61.0,2.0,0.0
1434699,29.411764705882355,51.0,15.0,11.0,32.0,0.0,4.0
1414036,69.01234567901234,810.0,559.0,556.0,223.0,2.0,1.0
1434701,92.10526315789474,38.0,35.0,31.0,67.0,0.0,4.0
1434707,96.29629629629628,27.0,26.0,23.0,9.0,0.0,3.0
1414192,73.36561743341404,2065.0,1515.0,1515.0,515.0,0.0,0.0
1414238,79.85865724381625,1132.0,904.0,901.0,24.0,0.0,3.0
1414249,70.85271317829456,645.0,457.0,450.0,183.0,2.0,5.0
1434715,19.893899204244036,377.0,75.0,74.0,327.0,0.0,1.0
1414381,49.29214929214929,777.0,383.0,383.0,384.0,1.0,0.0
1414402,68.09782608695653,1840.0,1253.0,1252.0,559.0,0.0,0.0
1414452,65.98639455782312,2352.0,1552.0,1543.0,788.0,0.0,9.0
1414454,63.68932038834952,2060.0,1312.0,1298.0,728.0,0.0,14.0
1434720,40.0,25.0,10.0,5.0,25.0,0.0,5.0
1414540,72.50332889480693,1502.0,1089.0,1076.0,353.0,0.0,12.0
1414586,67.12328767123287,2190.0,1470.0,1468.0,661.0,0.0,1.0
1414799,66.30218687872762,2012.0,1334.0,1322.0,657.0,0.0,12.0
1414893,67.97797010228167,1271.0,864.0,851.0,400.0,0.0,12.0
1414961,68.6698717948718,1248.0,857.0,848.0,404.0,4.0,5.0
1415052,58.36083608360836,1818.0,1061.0,1049.0,717.0,0.0,12.0
1415083,69.87281399046104,1258.0,879.0,877.0,842.0,0.0,2.0
1415097,70.13463892288861,1634.0,1146.0,1134.0,427.0,8.0,4.0
1415113,65.23915461624027,1798.0,1173.0,1163.0,548.0,2.0,8.0
1415125,64.37847866419295,2156.0,1388.0,1386.0,692.0,0.0,1.0
1415222,73.86066003143007,1909.0,1410.0,1402.0,387.0,3.0,5.0
1415240,78.63636363636364,880.0,692.0,689.0,623.0,0.0,3.0
1415271,75.83187390542906,571.0,433.0,432.0,107.0,1.0,0.0
1415287,74.38136826783115,1374.0,1022.0,1022.0,110.0,0.0,0.0
1415294,79.40503432494279,874.0,694.0,683.0,387.0,0.0,7.0
1415301,78.96341463414635,1640.0,1295.0,1289.0,196.0,2.0,3.0
1415310,81.94852941176471,2720.0,2229.0,2225.0,302.0,0.0,4.0
1415311,72.53012048192771,2490.0,1806.0,1803.0,481.0,1.0,2.0
1415320,69.52224052718286,1821.0,1266.0,1266.0,365.0,0.0,0.0
1415323,83.70327102803739,1712.0,1433.0,1431.0,80.0,0.0,2.0
1415349,80.43196544276458,2315.0,1862.0,1851.0,286.0,4.0,6.0
1415361,82.76001618777823,2471.0,2045.0,2039.0,249.0,2.0,4.0
1415367,79.0929203539823,1808.0,1430.0,1420.0,414.0,2.0,8.0
1415390,82.5098814229249,3036.0,2505.0,2497.0,323.0,0.0,8.0
1415400,78.40189873417721,1264.0,991.0,986.0,113.0,2.0,2.0
1415401,89.17933130699089,1645.0,1467.0,1460.0,567.0,0.0,6.0
1415402,76.39680729760548,1754.0,1340.0,1329.0,585.0,4.0,7.0
1415409,83.02583025830258,2168.0,1800.0,1789.0,250.0,0.0,11.0
1415415,86.37770897832817,1615.0,1395.0,1387.0,272.0,0.0,9.0
1415439,78.18627450980392,1224.0,957.0,949.0,143.0,4.0,4.0
1415453,79.50036737692872,1361.0,1082.0,1076.0,119.0,2.0,4.0
1415467,81.20039682539682,2016.0,1637.0,1626.0,43.0,1.0,10.0
1415477,81.98237885462555,2270.0,1861.0,1849.0,150.0,0.0,12.0
1415490,75.73385518590999,1533.0,1161.0,1153.0,303.0,4.0,4.0
1415491,77.73851590106007,1981.0,1540.0,1534.0,314.0,3.0,3.0
1415508,80.64353946706888,1989.0,1604.0,1593.0,106.0,1.0,10.0
1415555,84.87874465049929,2103.0,1785.0,1783.0,203.0,0.0,2.0
1415556,77.27484834344376,2143.0,1656.0,1648.0,527.0,4.0,3.0
1415557,82.71028037383178,2354.0,1947.0,1936.0,233.0,0.0,11.0
1415564,85.45454545454545,2255.0,1927.0,1925.0,184.0,0.0,2.0
1415566,79.69475779694758,1507.0,1201.0,1194.0,73.0,0.0,7.0
1415572,82.23770134958642,2297.0,1889.0,1883.0,243.0,3.0,3.0
1415574,78.79156528791566,2466.0,1943.0,1932.0,486.0,3.0,8.0
1415579,83.1712789827973,1337.0,1112.0,1104.0,118.0,0.0,8.0
1415614,78.44016136261766,2231.0,1750.0,1748.0,194.0,0.0,1.0
1415622,66.91215149921094,1901.0,1272.0,1263.0,539.0,6.0,3.0
1415636,68.01505174035748,1063.0,723.0,718.0,308.0,3.0,2.0
1434766,100.0,10.0,10.0,10.0,12.0,0.0,0.0
1434771,100.0,98.0,98.0,97.0,155.0,0.0,1.0
1434774,100.0,231.0,231.0,229.0,369.0,0.0,2.0
1434777,13.978494623655912,93.0,13.0,12.0,95.0,0.0,1.0
1434806,100.0,947.0,947.0,940.0,3054.0,1.0,6.0
1434805,97.2222222222222,144.0,140.0,140.0,499.0,0.0,0.0
1436919,100.0,140.0,140.0,140.0,533.0,0.0,0.0
1434781,100.0,97.0,97.0,96.0,38.0,0.0,1.0
1434788,27.35229759299781,457.0,125.0,123.0,426.0,0.0,2.0
1434797,100.0,88.0,88.0,88.0,180.0,0.0,0.0
1434812,71.54696132596685,362.0,259.0,250.0,119.0,0.0,9.0
1415793,75.24091919940696,1349.0,1015.0,1013.0,820.0,0.0,2.0
1434814,60.664819944598335,361.0,219.0,211.0,398.0,0.0,8.0
1434817,13.432835820895525,67.0,9.0,9.0,73.0,0.0,0.0
1434819,64.15327564894932,809.0,519.0,502.0,519.0,0.0,17.0
1434820,100.0,56.0,56.0,56.0,14.0,0.0,0.0
1415841,69.6969696969697,561.0,391.0,381.0,150.0,6.0,4.0
1434834,67.44186046511628,43.0,29.0,29.0,14.0,0.0,0.0
1416103,82.82931829830856,1951.0,1616.0,1604.0,279.0,1.0,11.0
1416108,65.53544494720965,1326.0,869.0,855.0,412.0,0.0,16.0
1416139,89.91442542787286,1636.0,1471.0,1467.0,122.0,0.0,4.0
1434836,65.0,20.0,13.0,13.0,7.0,0.0,0.0
1416175,75.34328358208955,1675.0,1262.0,1256.0,309.0,4.0,2.0
1416208,68.03892215568862,1336.0,909.0,899.0,387.0,5.0,5.0
1416252,69.73578863090472,1249.0,871.0,860.0,335.0,1.0,10.0
1416316,75.17241379310344,2465.0,1853.0,1840.0,505.0,0.0,13.0
1434846,70.23809523809523,84.0,59.0,45.0,31.0,0.0,14.0
1416335,74.82614742698192,1438.0,1076.0,1065.0,216.0,0.0,11.0
1416357,75.56062333713417,2631.0,1988.0,1981.0,424.0,2.0,4.0
1416360,76.26494940202392,1087.0,829.0,821.0,104.0,5.0,3.0
1416361,73.00913838120104,3064.0,2237.0,2227.0,605.0,0.0,10.0
1416372,80.08689355539464,1381.0,1106.0,1105.0,105.0,0.0,1.0
1416397,26.38888888888889,72.0,19.0,15.0,50.0,0.0,4.0
1416537,78.62679955703211,903.0,710.0,702.0,126.0,5.0,3.0
1434855,29.03225806451613,124.0,36.0,30.0,99.0,0.0,6.0
1416566,79.003359462486,1786.0,1411.0,1407.0,272.0,3.0,4.0
1416570,75.05938242280284,842.0,632.0,620.0,166.0,0.0,12.0
1416632,78.49951282884054,3079.0,2417.0,2406.0,363.0,0.0,10.0
1416772,57.93991416309014,233.0,135.0,134.0,105.0,1.0,0.0
1416791,71.42857142857143,707.0,505.0,502.0,241.0,2.0,1.0
1434865,81.33086876155268,1082.0,880.0,870.0,194.0,0.0,10.0
1416873,64.43331246086413,1597.0,1029.0,1023.0,619.0,3.0,3.0
1416970,84.12121212121212,825.0,694.0,690.0,89.0,1.0,4.0
1416981,74.59526774595268,1606.0,1198.0,1187.0,344.0,1.0,11.0
1416983,73.2791586998088,2092.0,1533.0,1515.0,451.0,13.0,5.0
1416985,75.85714285714286,2100.0,1593.0,1592.0,507.0,0.0,1.0
1416986,78.12906019922045,2309.0,1804.0,1792.0,368.0,0.0,12.0
1416990,72.45042492917847,1412.0,1023.0,1011.0,323.0,0.0,12.0
1417000,79.10714285714285,1120.0,886.0,877.0,187.0,1.0,8.0
1417005,76.98452321517723,2003.0,1542.0,1529.0,391.0,0.0,13.0
1417032,76.22282608695652,736.0,561.0,560.0,138.0,1.0,0.0
1436797,84.01420959147424,563.0,473.0,470.0,24.0,1.0,2.0
1434873,25.98187311178248,331.0,86.0,79.0,259.0,0.0,7.0
1417090,80.20304568527918,985.0,790.0,786.0,152.0,2.0,3.0
1417092,77.24620770128354,857.0,662.0,654.0,195.0,1.0,7.0
1417093,71.20921305182341,1563.0,1113.0,1103.0,407.0,2.0,8.0
1434877,93.67088607594935,79.0,74.0,72.0,226.0,0.0,2.0
1434878,100.0,209.0,209.0,209.0,42.0,0.0,0.0
1434879,73.91304347826086,23.0,17.0,17.0,13.0,0.0,0.0
1434880,100.0,111.0,111.0,111.0,51.0,0.0,0.0
1417108,86.15384615384616,1430.0,1232.0,1231.0,94.0,0.0,1.0
1417109,87.92415169660678,2004.0,1762.0,1757.0,71.0,0.0,5.0
1417110,82.94051627384961,2673.0,2217.0,2212.0,238.0,0.0,6.0
1417111,76.25698324022346,358.0,273.0,273.0,327.0,0.0,0.0
1417114,87.2431506849315,1168.0,1019.0,1013.0,33.0,0.0,4.0
1417116,76.95700110253583,2721.0,2094.0,2080.0,417.0,2.0,12.0
1417125,78.18717759764185,1357.0,1061.0,1048.0,228.0,6.0,6.0
1417147,88.34586466165413,2128.0,1880.0,1874.0,94.0,0.0,6.0
1417149,77.95325331648768,1583.0,1234.0,1225.0,231.0,0.0,11.0
1417157,85.11560693641619,1384.0,1178.0,1170.0,110.0,0.0,7.0
1417166,81.1119573495811,1313.0,1065.0,1061.0,118.0,2.0,2.0
1417175,83.78995433789954,876.0,734.0,731.0,96.0,1.0,3.0
1417187,80.72445019404915,773.0,624.0,618.0,130.0,3.0,3.0
1434886,67.0,100.0,67.0,60.0,32.0,0.0,7.0
1417228,51.27768313458262,1174.0,602.0,592.0,543.0,0.0,8.0
1434889,36.92307692307693,65.0,24.0,19.0,45.0,0.0,5.0
1417347,55.60000000000001,1250.0,695.0,684.0,510.0,0.0,11.0
1417376,53.5554131966688,1561.0,836.0,824.0,689.0,0.0,12.0
1434898,30.630630630630627,444.0,136.0,130.0,375.0,0.0,6.0
1434899,17.1875,64.0,11.0,11.0,64.0,0.0,0.0
1417402,65.77453365774534,2466.0,1622.0,1617.0,747.0,1.0,4.0
1417403,75.80511973575558,2422.0,1836.0,1831.0,407.0,2.0,3.0
1417413,78.52807283763278,2636.0,2070.0,2062.0,206.0,1.0,9.0
1417417,74.43682664054847,2042.0,1520.0,1511.0,404.0,2.0,7.0
1417422,81.99566160520607,1383.0,1134.0,1129.0,268.0,3.0,2.0
1417423,74.42094662638469,993.0,739.0,736.0,197.0,2.0,1.0
1417424,82.0159151193634,1885.0,1546.0,1528.0,291.0,0.0,16.0
1417425,82.00705605644845,2551.0,2092.0,2081.0,310.0,0.0,11.0
1434900,42.96296296296296,540.0,232.0,232.0,418.0,0.0,0.0
1417435,83.09481216457961,1118.0,929.0,927.0,114.0,1.0,1.0
1417441,83.399209486166,1265.0,1055.0,1050.0,100.0,1.0,5.0
1417444,85.05660377358491,1325.0,1127.0,1119.0,190.0,2.0,7.0
1417461,80.74807480748075,909.0,734.0,734.0,138.0,0.0,0.0
1417470,85.73868488471392,1171.0,1004.0,997.0,55.0,0.0,7.0
1434904,64.28571428571429,98.0,63.0,48.0,129.0,0.0,15.0
1434906,53.16455696202531,79.0,42.0,35.0,108.0,0.0,7.0
1417587,72.1951219512195,205.0,148.0,147.0,55.0,1.0,0.0
1417617,86.1244019138756,209.0,180.0,169.0,38.0,0.0,11.0
1417641,66.7904290429043,2424.0,1619.0,1606.0,870.0,0.0,14.0
1434912,15.254237288135592,59.0,9.0,9.0,131.0,0.0,0.0
1417717,69.54851104707012,2082.0,1448.0,1436.0,571.0,0.0,12.0
1417739,66.30434782608695,2024.0,1342.0,1330.0,623.0,0.0,12.0
1417755,70.5685618729097,598.0,422.0,419.0,158.0,3.0,0.0
1417832,75.67567567567568,925.0,700.0,696.0,195.0,2.0,2.0
1417938,58.01526717557252,1048.0,608.0,601.0,419.0,2.0,5.0
1417949,66.02031394275161,1083.0,715.0,702.0,345.0,0.0,12.0
1434918,97.14285714285714,35.0,34.0,34.0,4.0,0.0,0.0
1417995,75.57319223985891,1134.0,857.0,847.0,240.0,1.0,9.0
1418000,68.82352941176471,1190.0,819.0,809.0,316.0,7.0,3.0
1418005,71.81818181818181,1980.0,1422.0,1414.0,544.0,4.0,4.0
1418103,74.94949494949495,990.0,742.0,732.0,221.0,4.0,6.0
1434922,37.03703703703704,27.0,10.0,10.0,22.0,0.0,0.0
1418114,74.10358565737052,1757.0,1302.0,1289.0,330.0,0.0,13.0
1418120,81.09879032258065,1984.0,1609.0,1594.0,757.0,1.0,14.0
1418126,84.0458811261731,2877.0,2418.0,2407.0,165.0,0.0,11.0
1418131,80.75268817204301,930.0,751.0,743.0,133.0,0.0,8.0
1418145,79.19655667144907,2091.0,1656.0,1645.0,205.0,0.0,11.0
1418146,78.0693533270853,1067.0,833.0,833.0,172.0,0.0,0.0
1418152,82.35619469026548,1808.0,1489.0,1479.0,212.0,3.0,7.0
1418155,83.78839590443687,2344.0,1964.0,1956.0,358.0,3.0,4.0
1418164,71.97898423817864,2284.0,1644.0,1628.0,587.0,1.0,15.0
1418169,60.796460176991154,1130.0,687.0,674.0,389.0,4.0,9.0
1434924,62.06896551724138,29.0,18.0,18.0,16.0,0.0,0.0
1418234,80.84544253632761,1514.0,1224.0,1224.0,268.0,0.0,0.0
1418265,77.46297488731487,1553.0,1203.0,1194.0,248.0,5.0,4.0
1418267,72.90203327171903,2705.0,1972.0,1956.0,540.0,0.0,16.0
1418275,78.65072587532023,2342.0,1842.0,1829.0,277.0,0.0,13.0
1418282,79.62264150943396,795.0,633.0,623.0,141.0,0.0,9.0
1418315,77.72842639593908,1576.0,1225.0,1202.0,287.0,0.0,16.0
1418332,73.49146899708697,2403.0,1766.0,1750.0,459.0,0.0,15.0
1418337,72.88418708240535,1796.0,1309.0,1309.0,397.0,0.0,0.0
1418338,80.13422818791946,2235.0,1791.0,1784.0,215.0,0.0,11.0
1418339,79.20743639921723,2044.0,1619.0,1606.0,305.0,0.0,13.0
1434931,41.66666666666667,24.0,10.0,10.0,25.0,0.0,0.0
1418357,74.64424320827942,773.0,577.0,567.0,156.0,0.0,10.0
1418367,81.34657836644593,906.0,737.0,718.0,106.0,0.0,19.0
1418394,81.07098381070983,803.0,651.0,650.0,113.0,1.0,0.0
1434933,25.874125874125877,143.0,37.0,33.0,161.0,0.0,4.0
1434935,95.6140350877193,114.0,109.0,105.0,22.0,0.0,4.0
1418432,68.96551724137932,841.0,580.0,576.0,279.0,4.0,0.0
1418492,66.93227091633466,1506.0,1008.0,995.0,403.0,2.0,11.0
1434937,14.893617021276595,47.0,7.0,7.0,38.0,0.0,0.0
1418512,57.11775043936731,1707.0,975.0,962.0,710.0,0.0,13.0
1418596,62.64512872286724,1981.0,1241.0,1226.0,661.0,0.0,15.0
1418617,71.20377655389457,1271.0,905.0,899.0,95.0,0.0,6.0
1434946,100.0,13.0,13.0,13.0,0.0,0.0,0.0
1434948,20.833333333333336,24.0,5.0,5.0,19.0,0.0,0.0
1434950,51.47679324894515,237.0,122.0,122.0,625.0,0.0,0.0
1434951,76.96335078534031,573.0,441.0,423.0,572.0,0.0,17.0
1418751,69.1588785046729,1926.0,1332.0,1320.0,579.0,1.0,11.0
1418765,61.8421052631579,1140.0,705.0,699.0,430.0,4.0,2.0
1434955,72.33796296296296,864.0,625.0,610.0,245.0,0.0,15.0
1434961,12.871287128712872,101.0,13.0,13.0,106.0,0.0,0.0
1434963,70.36535859269283,739.0,520.0,507.0,327.0,0.0,13.0
1418839,82.26656626506023,2656.0,2185.0,2175.0,401.0,5.0,5.0
1418840,80.66276803118907,2565.0,2069.0,2068.0,502.0,0.0,1.0
1418843,85.32801418439716,2256.0,1925.0,1921.0,21.0,0.0,4.0
1418845,79.00383141762453,2610.0,2062.0,2056.0,406.0,2.0,4.0
1418851,86.67122351332878,1463.0,1268.0,1266.0,122.0,0.0,2.0
1418853,83.97839783978398,2222.0,1866.0,1855.0,332.0,5.0,5.0
1418857,82.46336996336996,2184.0,1801.0,1792.0,167.0,2.0,7.0
1418860,84.05428329092452,2358.0,1982.0,1975.0,46.0,0.0,7.0
1418861,87.76707163803938,2387.0,2095.0,2085.0,125.0,5.0,5.0
1418867,80.01390337156761,2877.0,2302.0,2298.0,521.0,0.0,3.0
1418870,78.38364167478092,1027.0,805.0,799.0,141.0,3.0,3.0
1418878,83.34875115633672,2162.0,1802.0,1800.0,182.0,0.0,2.0
1418880,79.01602683563176,2683.0,2120.0,2118.0,406.0,0.0,2.0
1418881,78.76602564102564,1248.0,983.0,973.0,164.0,9.0,1.0
1418883,86.20838737570256,2313.0,1994.0,1984.0,60.0,0.0,10.0
1418884,85.57278208441,2322.0,1987.0,1980.0,112.0,2.0,5.0
1436809,86.11309949892627,1397.0,1203.0,1202.0,86.0,0.0,1.0
1418886,85.70412517780939,1406.0,1205.0,1197.0,88.0,0.0,7.0
1418887,84.99361430395913,1566.0,1331.0,1323.0,98.0,0.0,8.0
1418890,84.48940269749518,2076.0,1754.0,1746.0,62.0,0.0,8.0
1418892,84.09321175278622,1974.0,1660.0,1651.0,126.0,0.0,9.0
1418894,85.261569416499,1988.0,1695.0,1690.0,37.0,0.0,4.0
1418900,83.74277456647398,1384.0,1159.0,1157.0,78.0,0.0,2.0
1418906,87.28403593642018,1447.0,1263.0,1254.0,165.0,0.0,9.0
1418907,82.40081383519838,1966.0,1620.0,1610.0,58.0,0.0,10.0
1418908,80.56710775047259,2645.0,2131.0,2119.0,91.0,0.0,11.0
1418909,81.93608151922186,2159.0,1769.0,1753.0,165.0,7.0,7.0
1418916,88.76513317191284,2065.0,1833.0,1831.0,75.0,0.0,2.0
1418917,85.381861575179,1676.0,1431.0,1426.0,35.0,0.0,5.0
1418920,85.87672052663076,1671.0,1435.0,1423.0,237.0,2.0,10.0
1418924,80.79061148857319,1619.0,1308.0,1297.0,148.0,4.0,4.0
1418928,84.53114305270363,1461.0,1235.0,1234.0,156.0,0.0,1.0
1418929,82.63914485809067,2713.0,2242.0,2235.0,216.0,0.0,7.0
1418933,84.91228070175438,1710.0,1452.0,1450.0,125.0,1.0,1.0
1418936,83.63874345549738,1528.0,1278.0,1271.0,125.0,1.0,2.0
1418939,84.50892857142858,2240.0,1893.0,1885.0,41.0,0.0,8.0
1418942,85.2598913886734,1289.0,1099.0,1096.0,68.0,0.0,3.0
1418944,83.70473537604457,1436.0,1202.0,1201.0,64.0,0.0,1.0
1418946,82.87819679237104,2307.0,1912.0,1908.0,2.0,1.0,2.0
1434967,79.06588824020017,1199.0,948.0,923.0,654.0,0.0,25.0
1434968,22.44224422442244,606.0,136.0,133.0,536.0,0.0,3.0
1418951,78.90382626680456,967.0,763.0,756.0,55.0,2.0,5.0
1418953,76.44427879239657,2683.0,2051.0,2041.0,520.0,2.0,6.0
1418954,81.33333333333333,2400.0,1952.0,1935.0,369.0,2.0,15.0
1418960,78.25494205862304,1467.0,1148.0,1138.0,182.0,1.0,9.0
1418962,77.86606129398412,2643.0,2058.0,2040.0,411.0,2.0,9.0
1418967,81.80604982206405,2248.0,1839.0,1833.0,281.0,2.0,5.0
1418968,85.82222222222222,2250.0,1931.0,1923.0,240.0,2.0,5.0
1418969,79.98486568293606,2643.0,2114.0,2109.0,475.0,0.0,4.0
1418971,81.75746924428823,2845.0,2326.0,2324.0,386.0,0.0,2.0
1418974,81.84143222506394,2737.0,2240.0,2229.0,383.0,0.0,8.0
1418995,85.43307086614173,1778.0,1519.0,1511.0,82.0,0.0,8.0
1418996,81.9672131147541,1525.0,1250.0,1247.0,53.0,0.0,3.0
1418999,84.34739941118744,2038.0,1719.0,1712.0,56.0,2.0,5.0
1419001,83.14606741573034,2403.0,1998.0,1983.0,479.0,0.0,13.0
1419002,77.63897564022486,1601.0,1243.0,1229.0,305.0,0.0,14.0
1419003,73.7272155876807,1591.0,1173.0,1166.0,326.0,4.0,3.0
1419006,81.92918192918192,2457.0,2013.0,2004.0,188.0,2.0,7.0
1419013,76.02468047598062,2269.0,1725.0,1718.0,486.0,2.0,5.0
1419018,82.76545166402536,2524.0,2089.0,2078.0,109.0,0.0,12.0
1419020,81.28673059078255,3233.0,2628.0,2610.0,291.0,4.0,11.0
1419029,78.52870813397129,1672.0,1313.0,1308.0,159.0,2.0,3.0
1419032,82.80883043682479,2129.0,1763.0,1734.0,217.0,1.0,9.0
1419036,82.13495575221239,1808.0,1485.0,1480.0,65.0,1.0,4.0
1419038,84.20767982693349,1849.0,1557.0,1545.0,168.0,0.0,11.0
1419039,75.6512678013199,2879.0,2178.0,2166.0,397.0,2.0,5.0
1419043,82.338038364097,2763.0,2275.0,2267.0,288.0,0.0,7.0
1419045,77.17787346803577,3019.0,2330.0,2326.0,187.0,2.0,3.0
1419046,75.38080056677293,2823.0,2128.0,2115.0,153.0,1.0,9.0
1419047,79.0292470441817,1607.0,1270.0,1261.0,208.0,3.0,7.0
1419050,79.61850936064995,2831.0,2254.0,2244.0,406.0,0.0,10.0
1419052,82.16292134831461,2136.0,1755.0,1739.0,336.0,4.0,12.0
1419054,84.27916813535424,2837.0,2391.0,2387.0,90.0,0.0,3.0
1419055,82.95844452916508,2623.0,2176.0,2170.0,163.0,0.0,6.0
1419057,77.502691065662,1858.0,1440.0,1429.0,273.0,8.0,5.0
1419058,84.32246998284734,2915.0,2458.0,2453.0,87.0,1.0,3.0
1419059,86.12508986340762,2782.0,2396.0,2387.0,166.0,0.0,7.0
1419062,75.57251908396947,2489.0,1881.0,1867.0,554.0,0.0,14.0
1419065,82.00934579439252,1284.0,1053.0,1041.0,159.0,0.0,12.0
1419078,83.83878691141261,2506.0,2101.0,2095.0,65.0,0.0,6.0
1419079,82.7552986512524,2076.0,1718.0,1714.0,232.0,1.0,2.0
1419085,81.34622269960616,2793.0,2272.0,2264.0,388.0,0.0,7.0
1434978,100.0,49.0,49.0,49.0,162.0,0.0,0.0
1419094,76.52656621728786,1261.0,965.0,955.0,188.0,0.0,10.0
1419113,73.75533428165008,1406.0,1037.0,1024.0,265.0,1.0,12.0
1419121,76.4294790343075,1574.0,1203.0,1194.0,236.0,2.0,7.0
1419123,84.05867970660147,2045.0,1719.0,1710.0,102.0,0.0,9.0
1434985,100.0,15.0,15.0,15.0,95.0,0.0,0.0
1434987,54.77941176470589,272.0,149.0,147.0,749.0,0.0,2.0
1419138,83.89798248953178,2627.0,2204.0,2196.0,85.0,0.0,7.0
1419155,83.64737550471062,1486.0,1243.0,1240.0,186.0,2.0,1.0
1419163,79.49288256227757,2248.0,1787.0,1777.0,287.0,2.0,8.0
1419165,86.45320197044335,1624.0,1404.0,1402.0,76.0,0.0,2.0
1419174,78.0439121756487,2505.0,1955.0,1941.0,320.0,0.0,14.0
1419195,87.58085381630013,1546.0,1354.0,1351.0,85.0,0.0,3.0
1419203,82.03842940685045,1197.0,982.0,977.0,272.0,2.0,3.0
1419205,80.04451038575667,1348.0,1079.0,1076.0,195.0,1.0,0.0
1419211,81.57335223245926,1411.0,1151.0,1141.0,273.0,4.0,6.0
1419216,86.5255052935515,1039.0,899.0,897.0,26.0,0.0,2.0
1419217,82.84671532846716,1644.0,1362.0,1362.0,37.0,0.0,0.0
1419218,84.16184971098266,1730.0,1456.0,1451.0,46.0,1.0,2.0
1419219,84.88538681948424,1396.0,1185.0,1181.0,71.0,1.0,4.0
1434988,76.6,500.0,383.0,365.0,188.0,0.0,18.0
1434989,41.5327564894932,809.0,336.0,335.0,710.0,0.0,1.0
1419221,75.22248243559719,2135.0,1606.0,1591.0,392.0,5.0,10.0
1419222,77.33333333333333,1800.0,1392.0,1389.0,298.0,1.0,0.0
1419246,65.76011157601116,1434.0,943.0,936.0,401.0,2.0,7.0
1419249,70.60606060606061,1650.0,1165.0,1148.0,305.0,3.0,14.0
1419255,80.03748828491096,1067.0,854.0,854.0,156.0,0.0,0.0
1419259,79.32636469221835,861.0,683.0,673.0,181.0,1.0,9.0
1419264,83.60071301247773,2244.0,1876.0,1863.0,183.0,0.0,12.0
1419267,73.96813902968863,2762.0,2043.0,2030.0,472.0,0.0,12.0
1419270,74.20042643923242,1407.0,1044.0,1032.0,359.0,0.0,12.0
1419274,71.4546283629731,2193.0,1567.0,1561.0,457.0,2.0,4.0
1419275,75.73797007682977,2473.0,1873.0,1865.0,721.0,0.0,7.0
1419276,73.62728785357737,2404.0,1770.0,1762.0,596.0,2.0,6.0
1419281,72.20130092434098,2921.0,2109.0,2102.0,523.0,1.0,6.0
1419283,75.62443575082757,3323.0,2513.0,2509.0,543.0,1.0,1.0
1419293,77.45856353591161,2715.0,2103.0,2086.0,419.0,3.0,8.0
1419295,76.7863490934945,2813.0,2160.0,2158.0,438.0,0.0,3.0
1419296,72.95464179737176,2359.0,1721.0,1708.0,498.0,4.0,5.0
1419299,74.69972878729175,2581.0,1928.0,1919.0,511.0,2.0,6.0
1419300,79.78779840848806,1885.0,1504.0,1498.0,289.0,2.0,2.0
1419302,75.47584187408492,2732.0,2062.0,2034.0,517.0,0.0,4.0
1434993,46.39175257731959,97.0,45.0,35.0,66.0,0.0,10.0
1434997,45.45454545454545,33.0,15.0,15.0,103.0,1.0,0.0
1419304,81.72484599589322,2435.0,1990.0,1988.0,356.0,0.0,2.0
1419307,78.59375,2560.0,2012.0,2001.0,99.0,0.0,10.0
1419310,77.63653483992468,2124.0,1649.0,1630.0,395.0,12.0,7.0
1419321,72.5058915946583,2546.0,1846.0,1834.0,407.0,0.0,12.0
1419324,71.885603490063,2063.0,1483.0,1471.0,467.0,0.0,13.0
1419325,74.82552342971087,2006.0,1501.0,1486.0,437.0,9.0,5.0
1419326,76.89369828134946,1571.0,1208.0,1204.0,269.0,3.0,1.0
1419327,86.00405679513185,1479.0,1272.0,1266.0,146.0,1.0,8.0
1419331,68.70852475752936,1959.0,1346.0,1333.0,547.0,0.0,13.0
